user_id,article_1,article_2,article_3,article_4,article_5
244237,162655,158536,300470,160417,16129
244238,255486,256134,256480,256089,255035
244239,156560,199197,64329,162655,160417
244240,145420,145572,96453,145480,145729
244241,162655,300470,16129,158536,162300
244242,123289,123757,162655,123290,124352
244243,160974,272143,162655,16129,225463
244244,158536,236951,279904,156560,233717
244245,160974,225463,162655,202557,16129
244246,162655,160417,234698,336221,156964
244247,272143,158536,160417,199198,175040
244248,336221,235616,234698,336220,276970
244249,162655,160417,168623,300470,16129
244250,272143,160417,158536,199197,64329
244251,162655,300470,16129,158536,162300
244252,272143,235870,341794,64329,257291
244253,156625,124228,123757,168623,162655
244254,160974,160417,158536,272143,199198
244255,336221,235870,160974,331116,156964
244256,162655,300470,16129,158536,162300
244257,234698,276970,298035,298032,59057
244258,336221,119193,270229,288320,160974
244259,336221,277491,235616,123757,64329
244260,272143,175040,162655,158536,300470
244261,162655,199198,64329,59057,336221
244262,73413,293301,257291,199078,123909
244263,162655,272143,277713,182394,16129
244264,160417,156560,158536,272143,300470
244265,123290,123818,124352,123289,124350
244266,162655,300470,16129,289090,282785
244267,158536,300470,272143,156560,124177
244268,123289,162655,272143,217579,224314
244269,160974,160417,158536,158082,162655
244270,160974,160417,158536,158082,162655
244271,293301,48403,59057,336254,119193
244272,162655,160417,162300,158536,168623
244273,73413,358109,129557,236925,293301
244274,160417,162655,160974,218337,64329
244275,160974,32082,336221,234698,277107
244276,31836,300470,288320,225463,59057
244277,159762,160974,289126,272143,233717
244278,235854,183176,289090,336221,235870
244279,111043,119534,300470,16129,283009
244280,258393,95538,160506,64329,178045
244281,162655,141004,31836,272143,133160
244282,336245,288440,160417,158536,300470
244283,288620,8131,324062,199197,336223
244284,300470,16129,162655,158536,162300
244285,298035,298032,272143,162655,299582
244286,160974,158536,123909,272143,123757
244287,160974,300470,16129,182394,96812
244288,161699,76455,233728,235363,288620
244289,162655,300470,16129,158536,162300
244290,300470,225463,288320,162655,202557
244291,300470,206934,235230,16129,202493
244292,293301,288620,8131,324062,10082
244293,336223,96210,235616,199198,303180
244294,336221,59057,162655,31836,168623
244295,10082,8793,8901,9027,272143
244296,158536,160417,160132,272143,300470
244297,336221,156964,272143,95716,59057
244298,202636,16129,162655,225463,236207
244299,162655,199078,300470,16129,158536
244300,336221,235616,235870,160974,300082
244301,42306,42958,42471,149623,59758
244302,123909,233420,276970,331116,236207
244303,183176,277491,215993,234006,234267
244304,355876,355142,355171,355864,355895
244305,160417,156560,272143,64329,284547
244306,336220,336221,336223,59057,31027
244307,272143,336221,235870,48403,95716
244308,124350,123909,124748,124177,124194
244309,128107,152380,154771,162655,153002
244310,162655,300470,16129,158536,162300
244311,160974,225463,162655,202557,16129
244312,183176,160974,59501,236133,96812
244313,361969,159762,361210,361386,285719
244314,86972,221899,94304,87173,87575
244315,336245,336221,288440,156964,284583
244316,162655,300470,16129,158536,162300
244317,300470,225463,168623,162655,202557
244318,162655,300470,16129,158536,162300
244319,160974,160417,158536,158082,162655
244320,158536,160417,272143,257291,313431
244321,202493,64329,166581,208539,162655
244322,300470,160974,272143,199198,160417
244323,160974,160417,156560,158536,233717
244324,32082,288320,132567,300470,289090
244325,276970,237524,160974,300470,199198
244326,162655,225463,199197,336221,199198
244327,233894,135654,36628,64341,13270
244328,96210,124350,162655,235616,64329
244329,288320,303180,141004,284583,336223
244330,233717,162655,110907,111088,284452
244331,123289,162655,199198,160417,166581
244332,160974,300470,16129,182394,96812
244333,162655,158536,199198,156560,175040
244334,160974,225463,162655,202557,16129
244335,336254,162655,16129,225463,277107
244336,162655,300470,16129,158536,162300
244337,272660,160974,199198,300470,225463
244338,162655,300470,16129,158536,162300
244339,101966,106852,106772,106889,106758
244340,355771,355975,354209,41953,357508
244341,162655,300470,16129,158536,162300
244342,286415,301102,293301,286411,156654
244343,162655,199197,156560,16129,225463
244344,336221,272143,235870,31836,119193
244345,106701,300357,297265,289667,288512
244346,272143,235230,162655,214800,300470
244347,128260,199198,336220,235870,234698
244348,272143,162655,175040,182394,166581
244349,300470,16129,336220,162655,289090
244350,162655,300470,16129,158536,162300
244351,336223,300470,162655,235616,59057
244352,162655,300470,16129,158536,162300
244353,162655,199078,160417,218337,160974
244354,162655,218337,272143,156560,160974
244355,160417,300470,272143,156560,64329
244356,300470,59758,16129,234698,272143
244357,162655,183176,234267,198659,337192
244358,293301,58606,111210,160132,214800
244359,160974,300470,202383,225055,209294
244360,162655,300470,16129,158536,162300
244361,158536,300470,96210,272143,29953
244362,336221,59057,288320,336245,288440
244363,208562,108648,1336,108966,76003
244364,273397,362326,214021,199198,272660
244365,162117,270424,161227,202388,274719
244366,298035,298032,299582,298030,299523
244367,160417,160974,272143,156560,64329
244368,336221,336245,288440,336223,10082
244369,123818,123290,124352,288620,8131
244370,158536,162655,156560,64329,272143
244371,31836,48403,272143,123909,119193
244372,59057,234698,235616,277491,337192
244373,162655,300470,16129,158536,162300
244374,235870,31836,95716,272143,160974
244375,160974,272143,182394,225463,162655
244376,25325,300470,225463,235616,162655
244377,199197,284985,293301,129029,156560
244378,160974,160417,158536,272143,199198
244379,119534,336220,277492,128260,288435
244380,234698,272143,336220,235230,156560
244381,234698,168642,277257,59057,162655
244382,272143,160974,208539,64329,129434
244383,336223,235870,95716,300082,272143
244384,29953,162655,158536,234698,313431
244385,95716,162655,123909,156964,288320
244386,288440,293513,162655,166581,175040
244387,272143,159762,313431,235230,59057
244388,357775,234698,156560,357476,358109
244389,160417,158536,300470,158082,16129
244390,277107,162655,199198,225463,39894
244391,162655,158536,160417,300470,158082
244392,182394,272143,16129,162655,160974
244393,162655,158536,64329,272143,300470
244394,162655,160974,160417,162300,156808
244395,336221,234698,336223,289090,235870
244396,276970,124194,160974,300470,237524
244397,272143,64329,160974,293301,59057
244398,162655,300470,16129,158536,160417
244399,162655,158536,300470,16129,288320
244400,162655,300470,16129,158536,162300
244401,336221,63861,72217,95519,63652
244402,162655,300470,16129,158536,162300
244403,160974,225463,162655,202557,16129
244404,234698,300470,95716,225463,162655
244405,289003,272143,336221,235616,235870
244406,336221,336223,336220,331116,59057
244407,336245,162655,198659,284583,157865
244408,162655,48403,59057,95716,336221
244409,160974,160417,158536,158082,162655
244410,234698,300470,16129,162655,336221
244411,156560,245680,202652,284985,162655
244412,162655,16129,225463,202557,128260
244413,123757,123290,300470,124352,16129
244414,336221,289090,235854,32082,235870
244415,162655,158536,160417,336380,31520
244416,162655,300470,16129,158536,162300
244417,48403,133160,336221,234698,119193
244418,100739,271262,45809,160974,286161
244419,160974,225463,162655,202557,16129
244420,162655,160417,64329,199198,283009
244421,48403,119193,336220,288320,270229
244422,64329,162655,199198,324823,199197
244423,128260,160132,276946,160974,277492
244424,202388,300470,224354,16129,206735
244425,198659,64329,166581,162655,175040
244426,202493,123909,276970,233420,208539
244427,272143,162655,198659,182394,160974
244428,298035,298032,211722,300470,225463
244429,95716,336223,156964,158536,156560
244430,293301,298035,298032,123909,156625
244431,158536,300470,272143,64329,16129
244432,272143,158536,160417,338340,336221
244433,160417,300470,272143,156560,64329
244434,225463,162655,300470,158536,162300
244435,160974,225463,300470,182394,40092
244436,123289,124350,124748,123909,183176
244437,162655,300470,16129,158536,162300
244438,124194,234698,124748,124177,288320
244439,202493,202289,209236,160974,300470
244440,162655,300470,16129,158536,162300
244441,160417,123818,123909,156560,160974
244442,162655,96755,284985,16129,225463
244443,194480,62464,194575,195918,60808
244444,52391,62494,62327,185162,62312
244445,162655,225463,16129,202557,199198
244446,160417,160974,336220,272143,156560
244447,160974,225463,162655,202557,16129
244448,162655,300470,16129,158536,162300
244449,162655,63307,16129,225463,62434
244450,162655,235870,160417,95716,199198
244451,300470,16129,162655,286161,59758
244452,69463,156381,69802,342201,343312
244453,123909,237524,211926,213877,161425
244454,300470,160974,96812,162655,182394
244455,300470,225463,331116,162655,202355
244456,234698,95716,236207,300470,235870
244457,234698,336221,156964,235870,95716
244458,162655,64329,160417,199198,156560
244459,162655,160417,199198,166581,175040
244460,223445,100035,166575,161381,72874
244461,124177,124194,124228,124176,162655
244462,160974,300470,202383,225055,209294
244463,336221,48403,95716,59057,235870
244464,160974,233717,284452,16129,5292
244465,272143,59057,336220,337192,198659
244466,162655,158536,160417,300470,158082
244467,72308,162655,158536,160417,300470
244468,199197,341794,168623,159762,237524
244469,270959,320027,270225,160974,300470
244470,95716,59057,235616,199198,123909
244471,160417,162655,218337,160974,64329
244472,123818,124352,124194,272143,20691
244473,123757,162655,160417,276970,123818
244474,162655,158536,160417,156624,300470
244475,168623,276970,123289,235870,289126
244476,160417,124748,162655,160974,123757
244477,199198,64329,160974,156560,168623
244478,111043,202388,215993,207848,162655
244479,313504,59758,284844,236613,300470
244480,234698,336223,272143,235870,160417
244481,206785,202534,208360,202289,202372
244482,234698,95716,235870,87575,336223
244483,123757,123289,123290,123818,336221
244484,225463,161801,162655,202557,133160
244485,20691,336245,300470,160974,288440
244486,336221,235616,156964,207963,336223
244487,123289,336254,123826,59057,162655
244488,160974,307194,288620,8131,160417
244489,162655,300470,16129,158536,162300
244490,160417,124176,64329,199198,293050
244491,204515,110660,284489,333328,342822
244492,160417,158536,162655,300470,158082
244493,289090,288320,336220,300470,235616
244494,162655,158536,124748,123757,123290
244495,42004,161585,42560,41515,209746
244496,336220,156560,336223,235230,277491
244497,96480,123826,162655,225463,124176
244498,160417,162655,156619,272143,64329
244499,270651,270942,265401,60004,273148
244500,162655,300470,16129,158536,162300
244501,158536,300470,272143,156560,64329
244502,336221,119193,300470,99180,16129
244503,235616,199197,162655,300470,16129
244504,162655,300470,16129,158536,162300
244505,336221,162655,235870,160417,160132
244506,123289,123818,123290,124228,124350
244507,59057,95716,300082,214631,235616
244508,95716,336223,202320,59057,69463
244509,272143,64329,235230,300470,199197
244510,59057,129900,143045,126133,271262
244511,162655,300470,16129,158536,162300
244512,300470,225463,162655,202557,59758
244513,16129,162655,272143,313431,182601
244514,237524,162655,158536,160417,168623
244515,160974,225463,162655,202557,16129
244516,300470,348112,16129,208150,162655
244517,160974,160417,156560,272143,123757
244518,233717,159762,298035,298032,299582
244519,313431,16129,199197,284547,225463
244520,123818,124748,124194,124176,123909
244521,162655,160417,284985,160940,300470
244522,162655,158536,160417,300470,158082
244523,272143,234698,123909,336221,96210
244524,123757,123290,160417,158536,124352
244525,162655,16129,225463,293301,156654
244526,162655,300470,16129,158536,162300
244527,162655,300470,16129,298035,298032
244528,336220,128260,119193,336245,199198
244529,162655,300470,16129,158536,162300
244530,162655,158536,160417,300470,16129
244531,288320,293050,202289,303180,32398
244532,298853,28036,288620,8131,159762
244533,162655,141004,303180,160417,162300
244534,272143,313431,32082,158536,156560
244535,162655,64329,198659,166581,336221
244536,303565,162655,111043,158536,160417
244537,158536,160974,272143,64329,156560
244538,199198,336223,289126,59057,64329
244539,3473,3362,1901,1550,288620
244540,208539,32082,202388,183176,283505
244541,162655,158536,300470,160417,16129
244542,20691,300470,16129,96210,162655
244543,293301,159762,233717,285719,160974
244544,199197,272143,156560,162655,236951
244545,162655,158536,160417,300470,158082
244546,160974,300470,202383,225055,209294
244547,97139,97102,97134,123818,124228
244548,162655,156560,205075,186986,218337
244549,336221,59057,284547,156560,162655
244550,36326,69443,46829,46738,46741
244551,336221,199198,289090,20691,234698
244552,283505,32082,233688,300470,289090
244553,300470,225463,162655,202557,59758
244554,336220,336221,336223,337192,234698
244555,162655,158536,300470,16129,158082
244556,300470,225463,162655,202557,59758
244557,162655,16129,225463,158906,202557
